Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Common names (Eng),Red List status,Population trend
56196,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,rhizophilus,,DD,unknown
56197,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,rhodesianus,,LC,unknown
56198,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,riggenbachi,,VU,decreasing
56199,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,robustus,,DD,unknown
56200,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,rubrovermiculatus,,EN,decreasing
56201,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,sankuruensis,Omaniundu Reed Frog,DD,unknown
56202,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,schoutedeni,,LC,unknown
56203,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,seabrai,,DD,unknown
56204,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,semidiscus,,LC,unknown
56205,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,sheldricki,,LC,stable
56206,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,soror,,DD,unknown
56207,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,spinigularis,"Spiny-throated Reed Frog, Spiny Reed Frog, Mulanje Reed Frog",LC,unknown
56208,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,steindachneri,,LC,unknown
56209,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,stenodactylus,,DD,unknown
136152,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,substriatus,,LC,unknown
56210,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,swynnertoni,,LC,unknown
56211,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,sylvaticus,Bobiri Reed Frog,LC,unknown
56212,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,tannerorum,,EN,decreasing
56289,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,thomensis,,EN,decreasing
56213,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,thoracotuberculatus,,DD,unknown
56214,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,tornieri,,DD,unknown
56215,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,torrentis,Ukami Reed Frog,EN,decreasing
56216,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,tuberculatus,,LC,unknown
56217,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,tuberilinguis,,LC,unknown
56218,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,vilhenai,,DD,unknown
56219,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,viridiflavus,Common Reed Frog,LC,unknown
56220,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,viridigulosus,Stream Reed Frog,VU,decreasing
56221,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,viridis,Robust Long Reed Frog,DD,unknown
135845,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,watsonae,,CR,decreasing
56222,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,wermuthi,Wermuth's Reed Frog,NT,decreasing
56223,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,xenorhinus,,DD,unknown
56224,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYPEROLIIDAE,Hyperolius,zonatus,Nimba Reed Frog,NT,decreasing
56398,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Hypodactylus,adercus,,DD,unknown
56430,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Hypodactylus,araiodactylus,,DD,unknown
56446,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Hypodactylus,babax,,LC,decreasing
57203,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Hypodactylus,brunneus,,EN,decreasing
56568,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Hypodactylus,dolops,,VU,unknown
56575,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Hypodactylus,elassodiscus,,EN,unknown
57208,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Hypodactylus,fallaciosus,,DD,unknown
56702,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Hypodactylus,latens,,EN,decreasing
57217,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Hypodactylus,lucida,,CR,decreasing
61810,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Hypodactylus,lundbergi,,DD,unknown
56741,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Hypodactylus,mantipus,,LC,decreasing
56792,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Hypodactylus,nigrovittatus,,LC,stable
57222,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CRAUGASTORIDAE,Hypodactylus,peraccai,,DD,unknown
59566,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,INDOTYPHLIDAE,Hypogeophis,rostratus,"Sharp-nosed Caecilia, Frigate Island Caecilian",LC,stable
57831,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Hypopachus,barberi,,VU,unknown
57832,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,MICROHYLIDAE,Hypopachus,variolosus,"Mexican Narrow-mouthed Toad, Sheep Frog",LC,stable
55376,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,albomarginatus,,LC,stable
55377,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,alboniger,White-black Treefrog,NT,decreasing
55378,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,albopunctatus,,LC,stable
55381,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,albovittatus,,DD,unknown
55382,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,alemani,,DD,unknown
29414,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,andinus,,LC,stable
55401,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,atlanticus,,LC,stable
55405,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,balzani,,LC,stable
61775,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,beckeri,,DD,unknown
55412,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,bischoffi,,LC,stable
55415,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,boans,,LC,stable
55423,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,buriti,,DD,unknown
55425,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,caingua,,LC,stable
55426,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,calcaratus,,LC,stable
55428,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,callipleura,,LC,stable
55494,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,cinerascens,,LC,stable
55450,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,cipoensis,,NT,decreasing
61776,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,cordobae,,DD,unknown
55457,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,crepitans,,LC,stable
136096,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,curupi,,LC,unknown
55461,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,cymbalum,,CR,decreasing
55467,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,dentei,,LC,unknown
55475,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,ericae,,DD,unknown
55477,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,exastis,,DD,unknown
55479,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,faber,,LC,stable
55480,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,fasciatus,,LC,stable
61777,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,freicanecae,,DD,unknown
55484,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,fuentei,,DD,unknown
55487,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,geographicus,,LC,stable
55490,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,goianus,,LC,decreasing
55497,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,guentheri,,LC,stable
55502,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,heilprini,"Hispaniolan Green Treefrog, Los Bracitos Treefrog",VU,unknown
55504,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,hobbsi,,LC,stable
55505,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,hutchinsi,,LC,stable
55507,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,hypselops,,DD,unknown
135883,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,jimenezi,,LC,unknown
55522,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,joaquini,,LC,stable
55530,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,lanciformis,,LC,stable
61778,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,latistriatus,,DD,unknown
55534,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,lemai,,LC,stable
55535,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,leptolineatus,,LC,stable
55536,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,leucocheilus,,DD,unknown
136169,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,liliae,,LC,unknown
55410,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,lundii,,LC,decreasing
55547,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,marginatus,,LC,decreasing
10459,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,marianitae,,LC,decreasing
55553,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,melanopleura,,DD,unknown
55559,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,microderma,,LC,stable
55571,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,multifasciatus,,LC,stable
136184,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,nympha,,LC,unknown
55581,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,ornatissimus,,LC,stable
29415,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,palaestes,,DD,unknown
55585,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,palliatus,,DD,unknown
55588,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,pardalis,,LC,stable
55593,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,pellucens,,LC,unknown
55596,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,phaeopleura,,DD,unknown
55604,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,picturatus,,LC,decreasing
55609,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,polytaenius,,LC,stable
61779,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,pombali,,LC,unknown
55611,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,prasinus,,LC,stable
55618,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,pugnax,,LC,stable
55619,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,pulchellus,,LC,stable
54935,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,pulidoi,,DD,unknown
55620,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,punctatus,,LC,stable
55622,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,raniceps,,LC,stable
55638,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,rhythmicus,,DD,unknown
61780,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,riojanus,,DD,unknown
55630,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,roeschmanni,,DD,unknown
55631,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,roraima,,DD,unknown
55632,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,rosenbergi,"Rosenberg's Treefrog, Rosenberg's Gladiator Treefrog",LC,decreasing
55635,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,rubracylus,,LC,decreasing
55636,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,rufitelus,Canal Zone Treefrog,LC,stable
10357,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,secedens,,DD,unknown
55651,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,semiguttatus,Speckled Treefrog,LC,stable
55652,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,semilineatus,,LC,stable
55655,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,sibleszi,,LC,decreasing
190494,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,stellae,,LC,stable
55664,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,stenocephalus,,DD,unknown
171812,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,tepuianus,,LC,stable
55686,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,varelae,,DD,unknown
55693,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,HYLIDAE,Hypsiboas,wavrini,,LC,stable
59607,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,acuminatus,"Me Wang Valley Caecilian, Elongate-headed Caecilian, Pointed-headed Caecilian",DD,unknown
59602,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,asplenius,"Boven Mahakkam Caecilian, Broad-striped Caeciliang, Malayan Caecilian",DD,unknown
59608,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,atricollaris,Long Bloee Caecilian,DD,unknown
59609,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,bannanicus,"Mengla County Caecilian, Bannan Caecilian, Banna Caecilian",LC,unknown
59610,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,beddomei,"Nilgherries Caecilian, Beddome's Caecilian, Yellow-striped Caecilian",LC,unknown
59611,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,bernisi,Indonesia Caecilian,DD,unknown
59612,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,biangularis,"Metang Caecilian, Angular Caecilian",DD,unknown
59613,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,billitonensis,Billiton Island Caecilian,DD,unknown
59614,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,bombayensis,"Bombay Caecilian, Maharashtra Caecilian",LC,unknown
59615,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,dulitensis,Mount Dulit Caecilian,DD,unknown
59616,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,elongatus,Elongated Caecilian,DD,unknown
59617,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,garoensis,Garo Hills Caecilian,DD,unknown
25382,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,glandulosus,Abungabung Caecilian,DD,unknown
59618,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,glutinosus,"White-bellied Caecilia, Sticky Caecilian, Glutinous Caecilia, Common Yellow-banded Caecilian, Ceylon Caecilian, White-bellied Caecilian",LC,unknown
59619,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,humphreyi,Humphrey's Caecilian,DD,unknown
59620,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,husaini,Husain's Caecilian,DD,unknown
59621,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,hypocyaneus,"Javan Caecilian, Javanese Caecilia, Marsh Caecilian",DD,unknown
59622,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,javanicus,Java Caecilian,DD,unknown
190990,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,khumhzi,Khumhzi Striped Ichthyophis,DD,unknown
136094,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,kodaguensis,Kodagu Striped Ichthyophis,DD,unknown
59623,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,kohtaoensis,"Koa Tao Island Caecilian, Koh Tao Snake Frog, Koh Tao Caecilian, Yellow-striped Caecilian",LC,unknown
59624,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,laosensis,Upper Laos Caecilian,DD,unknown
59603,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,larutensis,Larut Hills Caecilian,DD,unknown
59625,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,longicephalus,"Long-headed Caecilian, Yellow-spotted Caecilian",DD,unknown
25390,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,mindanaoensis,Todaya Caecilian,DD,unknown
59627,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,monochrous,"Black Caecilian, Western Borneo Caecilian",DD,unknown
190991,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,moustakius,Manipur Moustached Ichthyophis,DD,unknown
59604,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,nigroflavus,"Kuala Lumpur Caecilian, Yellow-black Caecilian",DD,unknown
59628,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,orthoplicatus,Pattipola Caecilia,VU,unknown
59605,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,paucidentulus,Kapahiang Caecilian,DD,unknown
59629,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,paucisulcus,"Yellow-banded Caecilian, Siantar Caecilian",DD,unknown
59631,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,pseudangularis,"Taylor's Caecilian, Lesser Yellow-banded Caecilian",VU,unknown
190992,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,sendenyu,Sendenyu Striped Ichthyophis,DD,unknown
59632,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,sikkimensis,"Darjeeling Caecilian, Sikkimese Caecilian",DD,unknown
59633,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,singaporensis,Singapore Caecilian,DD,unknown
59635,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,sumatranus,Sumatra Caecilian,DD,unknown
59636,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,supachaii,"Nakon Si Thammarat Caecilian, Hillstream Caecilian, Supachai's Caecilian",DD,unknown
59637,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,tricolor,"Maddatorai Caecilian, Three-coloured Caecilian",LC,unknown
59606,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,weberi,Malatgan River Caecilian,DD,unknown
59638,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,ICHTHYOPHIIDAE,Ichthyophis,youngorum,"Chang Mai Caecilian, Doi Suthep Caecilian",DD,unknown
59567,ANIMALIA,CHORDATA,AMPHIBIA,GYMNOPHIONA,INDOTYPHLIDAE,Idiocranium,russeli,Makamunu Assumbo Caecilian,DD,unknown
54941,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,CENTROLENIDAE,Ikakogi,tayrona,Magdalena Giant Glass Frog,VU,decreasing
54567,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,alvarius,Colorado River Toad,LC,stable
61750,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,aucoinae,,LC,decreasing
54591,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,bocourti,,LC,stable
54601,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,campbelli,,NT,decreasing
54602,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,canaliferus,,LC,stable
54605,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,cavifrons,Mountain Toad,EN,decreasing
136078,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,chompipe,,VU,stable
54611,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,coccifer,"Southern Roundgland Toad, Southern Round-gland Toad",LC,stable
54614,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,coniferus,Evergreen Toad,LC,stable
54617,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,cristatus,Large-crested Toad,CR,decreasing
61751,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,cycladen,,VU,decreasing
54803,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,epioticus,Cerro Utyum Toad,LC,stable
54635,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,fastidiosus,Pico Blanco Toad,CR,decreasing
54650,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,gemmifer,Jeweled Toad,EN,decreasing
135768,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,guanacaste,,DD,unknown
54664,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,holdridgei,Holdridge's Toad,CR,unknown
54667,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,ibarrai,,EN,decreasing
54670,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,intermedius,,DD,unknown
54690,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,leucomyos,,EN,decreasing
54695,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,luetkenii,Yellow toad,LC,stable
54698,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,macrocristatus,,VU,decreasing
54702,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,marmoreus,,LC,stable
54704,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,mazatlanensis,,LC,stable
54705,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,melanochlorus,"Dark Green Toad, West Forest Toad",LC,stable
54714,ANIMALIA,CHORDATA,AMPHIBIA,ANURA,BUFONIDAE,Incilius,nebulifer,,LC,stable
