Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Authority,Infraspecific rank,Infraspecific name,Infraspecific authority,Stock/subpopulation,Synonyms,Common names (Eng),Common names (Fre),Common names (Spa),Red List status,Red List criteria,Red List criteria version,Year assessed,Population trend,Petitioned
183771,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,adustus,"(Gilbert, 1890)",,,,,Pseudojulis adustus  ,Black wrasse,,SeÒorita negra,VU,D2,3.1,2010,unknown,N
183529,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,aestuaricola,"Bussing, 1972",,,,,,Mangrove wrasse,,SeÒorita de manglar,DD,,3.1,2010,unknown,N
187451,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,argus,"(Bloch & Schneider, 1801)",,,,,Halichoeres fijiensis  |Halichoeres fijiensis  |Halichoeres leparensis  |Halichoeres leparensis  |Julis leparensis  |Julis leparensis  |Julis polyophthalmus  |Julis polyophthalmus  |Labrus argus  |Labrus argus  ,"Argus wrasse, Peacock wrasse",,,LC,,3.1,2010,unknown,N
187703,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,bathyphilus,"(Beebe & Tee-Van, 1932)",,,,,Iridio bathyphilus  ,Greenband wrasse,,"Doncella cintaverde, Doncella de fondo",LC,,3.1,2010,unknown,N
187598,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,bicolor,"(Bloch & Schneider, 1801)",,,,,Halichoeres hyrtlii  |Halichoeres hyrtlii  |Halichoeres xanti  |Halichoeres xanti  |Julis hyrtlii  |Julis hyrtlii  |Labrus bicolor  |Labrus bicolor  |Platyglossus xanti  |Platyglossus xanti  ,"Earmuff wrasse, Pearly-spotted wrasse",,,LC,,3.1,2010,unknown,N
155238,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,binotopsis,"(Bleeker, 1849)",,,,,Julis binotopsis  ,"Banded Rainbow Fish, Saowisata Wrasse",,,LC,,3.1,2010,unknown,N
187565,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,biocellatus,"Schultz, 1960",,,,,,"Biocellate wrasse, False-eyed wrasse, Red-lined wrasse, Redlined wrasse, Two-spotted wrasse",,,LC,,3.1,2010,decreasing,N
187482,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,bivittatus,"(Bloch, 1791)",,,,,Choerojulis arangoi  |Choerojulis arangoi  |Choerojulis grandisquamis  |Choerojulis grandisquamis  |Julis humeralis  |Julis humeralis  |Labrus bivittatus  |Labrus bivittatus  |Labrus multicostatus  |Labrus multicostatus  |Labrus psittaculus  |Labrus psittaculus  |Platyglossus florealis  |Platyglossus florealis  ,Slippery dick,,"Doncella ravada, Doncella rayada, Doncella verde, Loro dientÛn verde",LC,,3.1,2010,unknown,N
187432,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,bleekeri,"(Steindachner & Dˆderlein, 1887)",,,,,Halichoeres tremebundus  |Halichoeres tremebundus  |Platyglossus bleekeri  |Platyglossus bleekeri  ,,,,DD,,3.1,2010,unknown,N
187732,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,brasiliensis,"(Bloch, 1791)",,,,,Halichoeres irideus  |Halichoeres irideus  |Julis principis  |Julis principis  |Labrus brasiliensis  |Labrus brasiliensis  ,Brazilian wrasse,,,DD,,3.1,2010,unknown,N
187761,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,brownfieldi,"(Whitley, 1945)",,,,,Choerojulis brownfieldi  ,Brownfields wrasse,,,LC,,3.1,2010,unknown,N
187608,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,burekae,"Weaver & Rocha, 2007",,,,,,,,,DD,,3.1,2010,unknown,N
187405,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,caudalis,"(Poey, 1860)",,,,,Julis caudalis  ,Painted wrasse,,"Doncella pintada, Loro dienton colorado",LC,,3.1,2010,unknown,N
183378,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,chierchiae,"Di Caporiacco, 1948",,,,,,Wounded wrasse,,SeÒorita herida,LC,,3.1,2010,stable,N
187687,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,chlorocephalus,"Kuiter & Randall, 1995",,,,,,,,,LC,,3.1,2010,unknown,N
187810,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,chloropterus,"(Bloch, 1791)",,,,,Halichoeres bleekeri  |Halichoeres bleekeri  |Halichoeres gymnocephalus  |Halichoeres gymnocephalus  |Halichoeres modestus  |Halichoeres modestus  |Julis cuvieri  |Julis cuvieri  |Julis modestus  |Julis modestus  |Labrus chloropterus  |Labrus chloropterus  |Labrus gymnocephalus  |Labrus gymnocephalus  |Platyglossus chloropterus  |Platyglossus chloropterus  |Platyglossus guttulatus  |Platyglossus guttulatus  ,"Black-blotched wrasse, Dark-blotch wrasse, Java wrasse, Pastel-green wrasse",,,LC,,3.1,2010,unknown,N
187624,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,chrysus,"Randall, 1981",,,,,,"Canary wrasse, Golden rainbow fish, Golden wrasse, Yellow wrasse",,,LC,,3.1,2010,unknown,N
187699,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,claudia,"Randall & Rocha, 2009",,,,,,,,,LC,,3.1,2010,unknown,N
187467,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,cosmetus,"Randall & Smith, 1982",,,,,,Adorned wrasse,Girelle ‡ raies d'or,,LC,,3.1,2010,unknown,N
187512,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,cyanocephalus,"(Bloch, 1791)",,,,,Labrus cyanocephalus  ,Yellowcheek wrasse,,"Doncella, Doncella cabeciplateada, Loro dienton negro",LC,,3.1,2010,unknown,N
187401,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,dimidiatus,"(Agassiz, 1831)",,,,,Julis dimidiatus  ,,,,LC,,3.1,2010,unknown,N
183582,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,discolor,"Bussing, 1983",,,,,,Cocos wrasse,,,VU,D2,3.1,2010,unknown,N
183822,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,dispilus,"(G¸nther, 1864)",,,,,Platyglossus dispilus  ,Chameleon wrasse,,"Doncella, San Pedrano, SeÒorita camaleÛn, Vieja camaleÛn",LC,,3.1,2010,stable,N
187724,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,garnoti,"(Valenciennes, 1839)",,,,,Julis garnoti  ,Yellowhead wrasse,,"Doncella, Doncella amarilla, Doncella cabeciamarilla, Loro dientÛn amarillo",LC,,3.1,2010,unknown,N
187783,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,hartzfeldii,"(Bleeker, 1852)",,,,, Halichoeres girardi  | Halichoeres girardi  |Halichoeres hardzfeldi  |Halichoeres hardzfeldi  |Halichoeres hartzfeldi  |Halichoeres hartzfeldi  |Julis hartzfeldii  |Julis hartzfeldii  ,"Goldstripe wrasse, Hartzfeld's wrasse, Orange-line wrasse",,,LC,,3.1,2010,unknown,N
187673,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,hortulanus,"(LacepËde, 1801)",,,,,Halichoeres centiquadrus  |Halichoeres centiquadrus  |Halichoeres centriquadrus  |Halichoeres centriquadrus  |Halichoeres hortulans  |Halichoeres hortulans  |Halichoeres hortulanus centiquadrus  |Halichoeres hortulanus centiquadrus  |Labrus centiquadrus  |Labrus centiquadrus  |Labrus hortulanus  |Labrus hortulanus  ,"Checkerboard wrasse, Four-spot wrasse, Rainbowfish, Wall wrasse","Arc en ciel jaune, Girelle, Girelle Èchiquier, Lalo damier, Tamarin",Lalo ajearezado,LC,,3.1,2010,unknown,N
183625,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,insularis,"Allen & Robertson, 1992",,,,,,Socorro wrasse,,"Doncella socorro, SeÒorita de Socorro",VU,D2,3.1,2010,unknown,N
187589,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,iridis,"Randall & Smith, 1982",,,,,,Rainbow wrasse,,,LC,,3.1,2010,unknown,N
187766,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,kallochroma,"(Bleeker, 1853)",,,,,Julis kallochroma  ,Pink-snouted wrasse,,,LC,,3.1,2010,unknown,N
187691,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,lapillus,"Smith, 1947",,,,,,Jewelled wrasse,Girelle ‡ petits cailloux,,LC,,3.1,2010,unknown,N
187790,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,leptotaenia,"Randall & Earle, 1994",,,,,,,,,NT,,3.1,2010,unknown,N
187428,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,leucoxanthus,"Randall & Smith, 1982",,,,,,"Canarytop wrasse, Lemon meringue wrasse, Whitebelly wrasse, Yellow wrasse",Girelle jaune et blanche,,LC,,3.1,2010,unknown,N
187478,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,leucurus,"(Walbaum, 1792)",,,,,Halichoeres purpurescens  |Halichoeres purpurescens  |Labrus leucurus  |Labrus leucurus  ,"Chain-line wrasse, Grey-head wrasse",,,LC,,3.1,2010,unknown,N
187549,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,maculipinna,"(M¸ller & Troschel, 1848)",,,,,Halichoeres maculipinnis  |Halichoeres maculipinnis  |Julis maculipinna  |Julis maculipinna  ,"Clown wrasse, Slippery okra",,"Doncella, Doncella lista negra, Doncella payaso, Loro dientÛn amarillo",LC,,3.1,2010,unknown,N
183519,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,malpelo,"Allen & Robertson, 1992",,,,,,Malpelo wrasse,,Doncella malpelo,VU,D2,3.1,2010,unknown,N
187443,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,margaritaceus,"(Valenciennes, 1839)",,,,,Halichoeres daedalma  |Halichoeres daedalma  |Halichoeres margariaceus  |Halichoeres margariaceus  |Halichoeres margaritaceous  |Halichoeres margaritaceous  |Halichoeres nafae  |Halichoeres nafae  |Julis harloffii  |Julis harloffii  |Julis margaritaceus  |Julis margaritaceus  |Julis poecila  |Julis poecila  |Platyglossus equinus  |Platyglossus equinus  |Platyglossus opercularis  |Platyglossus opercularis  ,"Pearl-spotted wrasse, Pearly wrasse, Pink-belly wrasse, Reef-flat wrasse, Weedy surge wrasse",,,LC,,3.1,2010,unknown,N
187382,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,marginatus,"R¸ppell, 1835",,,,,Halichoeres ianthinus|Halichoeres notopsis  |Halichoeres notopsis  |Halichoeres virescens  |Halichoeres virescens  |Julis notopsis  |Julis notopsis  |Platyglossus metager,"Dusky wrasse, Splendid rainbow wrasse, Two-eyed wrasse",Girelle arc-en-ciel,,LC,,3.1,2010,unknown,N
187694,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,melanochir,"Fowler & Bean, 1928",,,,,,"Black wrasse, Orange-fin wrasse",,,LC,,3.1,2010,unknown,N
183731,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,melanotis,"(Gilbert, 1890)",,,,,Pseudojulis melanotis  ,Golden wrasse,,"Doncella dorada, SeÒorita dorada",LC,,3.1,2010,stable,N
187677,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,melanurus,"(Bleeker, 1851)",,,,,Halichoeres chrysotaenia  |Halichoeres chrysotaenia  |Halichoeres hoeveni  |Halichoeres hoeveni  |Halichoeres hoevenii  |Halichoeres hoevenii  |Julis chrysotaenia  |Julis chrysotaenia  |Julis hoevenii  |Julis hoevenii  |Julis melanurus  |Julis melanurus  |Platyglossus melanurus  |Platyglossus melanurus  ,"Hoeven's wrasse, Pinstriped wrasse, Tail-spot wrasse, Three-eyed wrasse, Yellow-tailed wrasse",,,LC,,3.1,2010,unknown,N
155033,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,melas,"Randall & Earle, 1994",,,,,,,,,DD,,3.1,2010,unknown,N
187564,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,melasmapomus,"Randall, 1981",,,,,,"Black-ear wrasse, Cheekspot wrasse, Earmuff wrasse, Ocellated wrasse",,,LC,,3.1,2010,unknown,N
187634,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,miniatus,"(Valenciennes, 1839)",,,,,Halichoeres annulatus  |Halichoeres annulatus  |Julis miniatus  |Julis miniatus  |Pseudojulis murrayensis  |Pseudojulis murrayensis  ,"Cheek-ring wrasse, Circle-cheek wrasse",,,LC,,3.1,2010,unknown,N
187548,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,nebulosus,"(Valenciennes, 1839)",,,,,Halichoeres nebulosa  |Halichoeres nebulosa  |Halichoeres reichei  |Halichoeres reichei  |Julis nebulosus  |Julis nebulosus  |Julis pseudominiatus  |Julis pseudominiatus  |Julis reichei  |Julis reichei  |Pseudojulis maculifer  |Pseudojulis maculifer  ,"Clouded rainbow fish, Clouded wrasse, Nebulosus wrasse, Nebulous wrasse, Picture wrasse",Girelle nÈbuleuse,,LC,,3.1,2010,unknown,N
184035,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,nicholsi,"(Jordan & Gilbert, 1882)",,,,,Platyglossus nicholsi  ,Spinster wrasse,,"Doncella soltera, Resbalosa, SeÒorita solterona, Vieja soltera",LC,,3.1,2010,stable,N
187600,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,nigrescens,"(Bloch & Schneider, 1801)",,,,,Halichoeres dianthus  |Halichoeres dianthus  |Halichoeres dussumieri  |Halichoeres dussumieri  |Halichoeres kneri  |Halichoeres kneri  |Halichoeres leucostigma  |Halichoeres leucostigma  |Halichoeres nigriscens  |Halichoeres nigriscens  |Julis dussumieri  |Julis dussumieri  |Julis exornatus  |Julis exornatus  |Julis javanicus  |Julis javanicus  |Labrus baccatus  |Labrus baccatus  |Labrus mola  |Labrus mola  |Labrus nigrescens  |Labrus nigrescens  |Platyglossus amabilis  |Platyglossus amabilis  |Platyglossus dayi  |Platyglossus dayi  |Platyglossus dubius  |Platyglossus dubius  |Platyglossus immaculatus  |Platyglossus immaculatus  |Platyglossus maculatus  |Platyglossus maculatus  |Platyglossus ransonneti  |Platyglossus ransonneti  |Platyglossus roseus  |Platyglossus roseus  ,"Bubblefin wrasse, Diamond wrasse, Dussumier's wrasse, Greenback wrasse, Kner's wrasse, White-button wrasse",,,LC,,3.1,2010,unknown,N
155076,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,notospilus,"(G¸nther, 1864)",,,,,Pseudojulis notospilus  ,Banded Wrasse,,"Senorita de Cintas, Senorita Listada, Vieja",LC,,3.1,2010,stable,N
187537,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,orientalis,"Randall, 1999",,,,,,,,,LC,,3.1,2010,unknown,N
154904,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,ornatissimus,"(Garrett, 1863)",,,,,Julis ornatissimus  ,"Ornate Wrasse, Ornamented Wrasse",,,LC,,3.1,2010,unknown,N
187786,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,pallidus,"Kuiter & Randall, 1995",,,,,,"Babi wrasse, Pale wrasse",,,LC,,3.1,2010,unknown,N
155221,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,papilionaceus,"(Valenciennes, 1839)",,,,,Halichoeres schwartzii  |Julis dieschismenacanthoides  |Julis papilionaceus  |Julis schwarzii  |Platyglossus doleschalli  ,"Schwatz's Wrasse, Seagrass wrasse",,,LC,,3.1,2010,unknown,N
187370,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,pardaleocephalus,"(Bleeker, 1849)",,,,,Julis pardaleocephalus  ,,,,LC,,3.1,2010,unknown,N
187616,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,pelicieri,"Randall & Smith, 1982",,,,,,Peliciers Wrasse,"Girelle ‡ bande jaune, Girelle de PÈlicier",,DD,,3.1,2010,unknown,N
187771,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,penrosei,"Starks, 1913",,,,,,,,,LC,,3.1,2010,unknown,N
187444,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,pictus,"(Poey, 1860)",,,,,Julis pictus  ,"Painted wrasse, Rainbow wrasse",,"Doncella arcoiris, Loro dienton rabo negro",LC,,3.1,2010,unknown,N
187515,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,podostigma,"(Bleeker, 1854)",,,,,Julis podostigma  ,"Axil spot  wrasse, Green-tail wrasse",,,LC,,3.1,2010,unknown,N
187584,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,poeyi,"(Steindachner, 1867)",,,,,Platyglossus poeyi  ,"Black-ear wrasse, Blackear wrasse",,"Doncella, Doncella ojinegra, Doncella orejinegra, Doncella orejona, Loro dientÛn orejÛn",LC,,3.1,2010,unknown,N
187438,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,prosopeion,"(Bleeker, 1853)",,,,,Halichoeres prosopein  |Halichoeres prosopein  |Halichoeris prosopeion  |Halichoeris prosopeion  |Julis prosopeion  |Julis prosopeion  ,"Twotone wrasse, Half-grey wrasse, Two-tone wrasse, Zig-zag wrasse",,,LC,,3.1,2010,unknown,N
187736,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,radiatus,"(Linnaeus, 1758)",,,,,Halichoeres irideus torquatus  |Halichoeres irideus torquatus  |Iridio elegans  |Iridio elegans  |Julis crotaphus  |Julis crotaphus  |Julis cyanostigma  |Julis cyanostigma  |Julis opalina  |Julis opalina  |Julis patatus  |Julis patatus  |Labrus radiatus  |Labrus radiatus  ,"Alaya, Lawyer, Pudding wife, Puddingwife wrasse",Donzelle arc en ciel,"Doncella, Doncella arcoiris, Doncella arco-iris, Doncella azul, Doncella azulada, Doncella pudÌn, Loro dientÛn orejÛn",LC,,3.1,2010,unknown,N
187531,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,raisneri,"Baldwin & McCosker, 2001",,,,,,,,,DD,,3.1,2010,unknown,N
187507,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,richmondi,"Fowler & Bean, 1928",,,,,,"Richmond's wrasse, Chain-lined wrasse",,,LC,,3.1,2010,unknown,N
187695,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,rubricephalus,"Kuiter & Randall, 1995",,,,,,Red-head wrasse,,,DD,,3.1,2010,unknown,N
183433,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,salmofasciatus,"Allen & Robertson, 2002",,,,,,,,,VU,D2,3.1,2010,unknown,N
187454,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,scapularis,"(Bennett, 1832)",,,,,Halichoeres scalpularis  |Halichoeres scalpularis  |Julis scapularis  |Julis scapularis  ,"Brownbanded wrasse, Zigzag sandwrasse, Zigzag wrasse","Girelle arc-en-ciel, Girelle zigzag, Tamarin",,LC,,3.1,2010,unknown,N
183817,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,semicinctus,"(Ayres, 1859)",,,,,Julis semicinctus  ,Rock wrasse,,SeÒorita piedrera,LC,,3.1,2010,stable,N
187585,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,signifer,"Randall & Earle, 1994",,,,,,,,,DD,,3.1,2010,unknown,N
187435,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,socialis,"Randall & Lobel, 2003",,,,,,Social Wrasse,,,CR,B1ab(iii),3.1,2010,unknown,N
187561,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,solorensis,"(Bleeker, 1853)",,,,,Julis solorensis  ,"Green wrasse, Solor wrasse",,,LC,,3.1,2010,unknown,N
187465,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,stigmaticus,"Randall & Smith, 1982",,,,,,U-spot wrasse,,,LC,,3.1,2010,unknown,N
187470,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,tenuispinis,"(G¸nther, 1862)",,,,,Artisia festiva  |Artisia festiva  |Halichoeres tenuispinnis  |Halichoeres tenuispinnis  |Platyglossus tenuispinis  |Platyglossus tenuispinis  |Platyglossus tremebundus  |Platyglossus tremebundus  ,"Chinese wrasse, Wrasse",,,LC,,3.1,2010,unknown,N
187545,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,timorensis,"(Bleeker, 1852)",,,,,Halichoeres kawarin  |Halichoeres kawarin  |Halichoeris kawarin  |Halichoeris kawarin  |Julis kawarin  |Julis kawarin  |Julis timorensis  |Julis timorensis  ,Timor wrasse,,,LC,,3.1,2010,decreasing,N
187474,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,trimaculatus,"(Quoy & Gaimard, 1834)",,,,,Julis trimaculata  ,Three-spot wrasse,,,LC,,3.1,2010,unknown,N
187750,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,trispilus,"Randall & Smith, 1982",,,,,,"Threespot wrasse, White wrasse",Girelle trois points,,LC,,3.1,2010,unknown,N
187473,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,vrolikii,"(Bleeker, 1855)",,,,,Julis vrolikii  ,Indian Ocean pinstriped wrasse,,,LC,,3.1,2010,unknown,N
187534,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Halichoeres,zeylonicus,"(Bennett, 1833)",,,,,Halichoeres bimaculatus  |Halichoeres bimaculatus  |Halichoeres zeylanicus  |Halichoeres zeylanicus  |Julis zeylonicus  |Julis zeylonicus  ,"Ceylon wrasse, Goldstripe wrasse, Sri Lankan wrasse",,,LC,,3.1,2010,unknown,N
183786,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Hemanthias,peruanus,"(Steindachner, 1875)",,,,,Anthias peruanus|Hemianthias peruanus,"Rose thread-fin bass, Splittail bass",Barbier fil,"Cabrilla de Per˙, Cabrilla doblecola, Doncella, Doncella espinuda, Doncella serr·nida, Mero manchado, Rabijunco, Ravijunco",LC,,3.1,2010,unknown,N
183261,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Hemanthias,signifer,"(Garman, 1899)",,,,,Centristhmus signifer|Hemanthias delsolari,"Damsel bass, Hookthroat bass, Splittail bass",Barbier doncella,Cabrilla doncella,LC,,3.1,2010,unknown,N
187373,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Hemigymnus,fasciatus,"(Bloch, 1792)",,,,,Halichoeres fasciatus  |Halichoeres fasciatus  |Hemigymuns fasciatus  |Hemigymuns fasciatus  |Labrus fasciatus  |Labrus fasciatus  ,"Banded thicklip, Barred thicklip, Barred thicklip wrasse, Barred wrasse, Five-banded wrasse","Chien noir, Labre ‡ bandes noires, Mamselle AdËle, Tamarin, Tamarin ‡ bandes noires",TamarÌn anillado,LC,,3.1,2010,unknown,N
187476,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Hemigymnus,melapterus,"(Bloch, 1791)",,,,,Cheilolabrus magnilabris  |Cheilolabrus magnilabris  |Halichoeres melapterus  |Halichoeres melapterus  |Hamigymnus melapterus  |Hamigymnus melapterus  |Hemigymnus melapturus  |Hemigymnus melapturus  |Labrichthys bicolor  |Labrichthys bicolor  |Labrus melampterus  |Labrus melampterus  |Labrus melanopterus  |Labrus melanopterus  |Labrus melapterus  |Labrus melapterus  |Sparus niger  |Sparus niger  |Tautoga dimidiatus  |Tautoga dimidiatus  ,"Blackedge thicklip wrasse, Blackeye thicklip wrasee, Half-and-half thicklip, Half-and-half wrasse, Half-half thicklip, Thick-lipped wrasse, Thicklip wrasse","Labre ‡ grosses lËvres, Mamselle AdËle, Tamarin, Tamarin vert",Tamarin verde,LC,,3.1,2010,unknown,N
187551,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,LABRIDAE,Hemigymnus,sexfasciatus,"(R¸ppell, 1835)",,,,,,,,,DD,,3.1,2010,unknown,N
183798,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,SERRANIDAE,Hemilutjanus,macrophthalmos,"(Tschudi, 1846)",,,,,Plectropoma macrophthalmos,"Grape-eye Seabass, Serrano Ojo de Uva",,"ApaÒado, Robalo —ato",DD,,3.1,2010,unknown,N
165617,ANIMALIA,CHORDATA,ACTINOPTERYGII,PERCIFORMES,CHAETODONTIDAE,Hemitaurichthys,multispinosus,"Randall, 1975",,,,,Hemitaurichthys multispinus  ,"Many-spined Butterflyfish, Many-spined Butterflyfish ",,,LC,,3.1,2010,stable,N
