Species ID,Kingdom,Phylum,Class,Order,Family,Genus,Species,Common names (Eng),Red List status,Population trend
42650,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neotoma,floridana,"Eastern Woodrat, Key Largo Woodrat",LC,decreasing
14587,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neotoma,fuscipes,"Dusky-footed Woodrat, San Joaquin Valley Woodrat",LC,stable
14588,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neotoma,goldmani,Goldman's Woodrat,LC,decreasing
14589,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neotoma,lepida,Desert Woodrat,LC,stable
136793,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neotoma,leucodon,White-toothed Woodrat,LC,stable
14597,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neotoma,macrotis,"Big-eared Woodrat, Large-eared Woodrat",LC,unknown
14581,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neotoma,magister,"Allegheny Woodrat, Appalacian Woodrat",NT,decreasing
14580,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neotoma,martinensis,San Martin Island Woodrat,EX,
14590,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neotoma,mexicana,Mexican Woodrat,LC,stable
14591,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neotoma,micropus,Southern Plains Woodrat,LC,stable
14592,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neotoma,nelsoni,Nelson's Woodrat,CR,decreasing
14593,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neotoma,palatina,"Bolano's Woodrat, Bolaños Woodrat",VU,decreasing
14594,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neotoma,phenax,Sonoran Woodrat,NT,decreasing
42651,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neotoma,stephensi,Stephen's Woodrat,LC,stable
14600,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neotomodon,alstoni,Mexican Volcano Mouse,LC,stable
14601,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neotomys,ebriosus,Andean Swamp Rat,LC,stable
14603,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Neotragus,batesi,"Bates' Pygmy Antelope, Dwarf Antelope",LC,stable
14602,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Neotragus,pygmaeus,Royal Antelope,LC,decreasing
40784,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Neovison,macrodon,Sea Mink,EX,
41661,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,MUSTELIDAE,Neovison,vison,American Mink,LC,stable
15584,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nephelomys,albigularis,Tomes's Rice Rat,LC,decreasing
15586,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nephelomys,auriventer,Ecuadorean Rice Rat,LC,unknown
136833,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nephelomys,caracolus,,LC,unknown
15593,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nephelomys,devius,Boquete Rice Rat,LC,stable
15600,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nephelomys,keaysi,Keays's Rice Rat,LC,decreasing
15604,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nephelomys,levipes,Light-footed Rice Rat,LC,decreasing
136328,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nephelomys,meridensis,,LC,stable
14660,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Nesokia,bunnii,Bunn's Short-tailed Bandicoot Rat,EN,decreasing
14661,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Nesokia,indica,Short-tailed Bandicoot Rat,LC,unknown
14662,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Nesolagus,netscheri,"Sumatran Striped Rabbit, Sumatran Rabbit, Sumatran Short-eared Rabbit",VU,unknown
41209,ANIMALIA,CHORDATA,MAMMALIA,LAGOMORPHA,LEPORIDAE,Nesolagus,timminsi,Annamite Striped Rabbit,DD,decreasing
136475,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Nesomys,audeberti,Lowland Red Forest Rat,LC,decreasing
136330,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Nesomys,lambertoni,Lowland Red Forest Rat,EN,unknown
14671,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,NESOMYIDAE,Nesomys,rufus,"Eastern Red Forest Rat, Island Mouse",LC,unknown
41313,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,NESOPHONTIDAE,Nesophontes,edithae,"Edith's Island-shrew, Edith's Nesophont, Puerto Rican Nesophontes",EX,
14672,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,NESOPHONTIDAE,Nesophontes,hypomicrus,Atalaye Nesophontes,EX,
136381,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,NESOPHONTIDAE,Nesophontes,major,,EX,
14673,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,NESOPHONTIDAE,Nesophontes,micrus,Western Cuban Nesophontes,EX,
14674,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,NESOPHONTIDAE,Nesophontes,paramicrus,St. Michel Nesophontes,EX,
14676,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,NESOPHONTIDAE,Nesophontes,zamicrus,Haitian Nesophontes,EX,
20757,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Nesoromys,ceramicus,"Seram Island Mountain Rat, Ceram Rat",EN,decreasing
14706,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nesoryzomys,darwini,Darwin's Galapagos Mouse,EX,
14707,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nesoryzomys,fernandinae,"Fernandina Galapagos Mouse, Fernandina Rice Rat",VU,unknown
14708,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nesoryzomys,indefessus,Indefatigable Galapagos Mouse,EX,
40765,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nesoryzomys,narboroughi,,VU,decreasing
14709,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nesoryzomys,swarthi,Santiago Galapagos Mouse,VU,unknown
14604,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Nesotragus,moschatus,Suni,LC,stable
41468,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,TALPIDAE,Neurotrichus,gibbsii,"Shrew-mole, American Shrew Mole, American Shrew-mole",LC,stable
136236,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neusticomys,ferreirai,,DD,unknown
14740,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neusticomys,monticolus,Montane Fish-eating Rat,LC,decreasing
14741,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neusticomys,mussoi,Musso's Fish-eating Rat,EN,decreasing
14742,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neusticomys,oyapocki,Oyapock's Fish-eating Rat,DD,decreasing
14743,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neusticomys,peruviensis,Peruvian Fish-eating Rat,LC,stable
14744,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Neusticomys,venezuelae,Venezuelan Fish-eating Rat,VU,decreasing
9917,ANIMALIA,CHORDATA,MAMMALIA,CETARTIODACTYLA,BOVIDAE,Nilgiritragus,hylocrius,Nilgiri Tahr,EN,decreasing
40766,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Nilopegamys,plumbeus,"Ethiopian Amphibious Rat, Ethiopian Water Mouse",CR,unknown
40529,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Ningaui,ridei,Wongai Ningaui,LC,stable
40530,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Ningaui,timealeyi,Pilbara Ningaui,LC,stable
40531,ANIMALIA,CHORDATA,MAMMALIA,DASYUROMORPHIA,DASYURIDAE,Ningaui,yvonneae,"Southern Ningaui, Kitchener's Ningaui",LC,stable
14812,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Niviventer,andersoni,"Anderson's Niviventer, Anderson's White-bellied Rat",LC,unknown
14813,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Niviventer,brahma,"Brahma White-bellied Rat, Thomas' Chestnut Rat",LC,stable
136512,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Niviventer,cameroni,Cameron Highlands Niviventer,VU,decreasing
14814,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Niviventer,confucianus,"Confucian Niviventer, Chinese White-bellied Rat",LC,stable
14815,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Niviventer,coninga,"Spiny Taiwan Niviventer, Coxing's White-bellied Rat",LC,unknown
14816,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Niviventer,cremoriventer,"Sundaic Arboreal Niviventer, Dark-tailed Tree Rat",VU,decreasing
14817,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Niviventer,culturatus,"Soft-furred Taiwan Niviventer, Oldfield White-bellied Rat",NT,decreasing
14818,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Niviventer,eha,"Little Himalayan Rat, Smoke-bellied Rat",LC,stable
14819,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Niviventer,excelsior,"Sichuan Niviventer, Large White-bellied Rat",LC,unknown
136747,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Niviventer,fraternus,Montane Sumatran Niviventer,LC,unknown
14820,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Niviventer,fulvescens,Chestnut White-bellied Rat,LC,decreasing
14821,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Niviventer,hinpoon,"Limestone Niviventer, Limestone Rat",DD,unknown
14822,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Niviventer,langbianis,"Lang Bian White-bellied Rat, Dark-tailed Rat",LC,decreasing
14823,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Niviventer,lepturus,"Montane Javan Niviventer, Narrow-tailed White-bellied Rat",LC,stable
14824,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Niviventer,niviventer,"Himalayan White-bellied Rat, White-bellied Rat",LC,unknown
14825,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Niviventer,rapit,"Montane Bornean Niviventer, Long-tailed Mountain Rat",LC,unknown
14826,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Niviventer,tenaster,"Indochinese Mountain Niviventer, Tenasserim White-bellied Rat",LC,unknown
14829,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NOCTILIONIDAE,Noctilio,albiventris,Lesser Bulldog Bat,LC,stable
14830,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NOCTILIONIDAE,Noctilio,leporinus,Greater Bulldog Bat,LC,unknown
39775,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Nomascus,concolor,"Black Crested Gibbon, Indochinese Gibbon, Crested Gibbon, Black Gibbon",CR,decreasing
39776,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Nomascus,gabriellae,"Red-cheeked Gibbon, Buff-cheeked Gibbon, Buffy-cheeked Gibbon, Yellow-cheeked Crested Gibbon",EN,decreasing
41643,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Nomascus,hainanus,"Hainan Gibbon, Hainan Crested Gibbon, Hainan Black Gibbon, Hainan Black Crested Gibbon",CR,stable
39895,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Nomascus,leucogenys,"Northern White-cheeked Gibbon, White-cheeked Gibbon",CR,decreasing
41642,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Nomascus,nasutus,"Cao-vit Crested Gibbon, Cao-vit Black Crested Gibbon, Eastern Black Crested Gibbon",CR,decreasing
39896,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,HYLOBATIDAE,Nomascus,siki,Southern White-cheeked Gibbon,EN,decreasing
136692,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Noronhomys,vespuccii,,EX,
14854,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Notiomys,edwardsii,Edwards's Long-clawed Mouse,LC,stable
136666,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Notiosorex,cockrumi,Cockrum's Grey Shrew,LC,stable
41456,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Notiosorex,crawfordi,Desert Shrew,LC,stable
136273,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Notiosorex,evotis,Large-eared Grey Shrew,LC,unknown
136688,ANIMALIA,CHORDATA,MAMMALIA,EULIPOTYPHLA,SORICIDAE,Notiosorex,villai,Villa's Grey Shrew,VU,decreasing
14867,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,alexis,"Spinifex Hopping Mouse, Spinefex Hopping Mouse",LC,stable
14861,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,amplus,Short-tailed Hopping Mouse,EX,
14862,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,aquilo,Northern Hopping Mouse,EN,decreasing
14868,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,cervinus,Fawn Hopping Mouse,VU,decreasing
14863,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,fuscus,Dusky Hopping Mouse,VU,unknown
14864,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,longicaudatus,Long-tailed Hopping Mouse,EX,
14865,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,macrotis,"Big-eared Hopping Mouse, Big-eared Hopping-mouse",EX,
14869,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,mitchellii,Mitchell's Hopping Mouse,LC,stable
14866,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,MURIDAE,Notomys,mordax,Darling Downs Hopping Mouse,EX,
14876,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Notopteris,macdonaldi,"Fijian Blossom Bat, Long-tailed Blossom Bat, Long-tailed Fruit Bat",VU,decreasing
136519,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Notopteris,neocaledonica,New Caledonia Blossom Bat,VU,unknown
14878,ANIMALIA,CHORDATA,MAMMALIA,NOTORYCTEMORPHIA,NOTORYCTIDAE,Notoryctes,caurinus,"Northern Marsupial Mole, Northwestern Marsupial Mole",DD,unknown
14879,ANIMALIA,CHORDATA,MAMMALIA,NOTORYCTEMORPHIA,NOTORYCTIDAE,Notoryctes,typhlops,"Itjaritjari, Southern Marsupial Mole, Marsupial Mole",DD,unknown
14921,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctalus,aviator,"Birdlike Noctule, Japanese Large Noctule",NT,decreasing
14922,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctalus,azoreum,"Azorean Bat, AZOREAN BAT, Azores Noctule",EN,decreasing
136765,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctalus,furvus,Japanese Noctule,VU,decreasing
14918,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctalus,lasiopterus,"Giant Noctule, Greater Noctule Bat",NT,decreasing
14919,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctalus,leisleri,"Lesser Noctule, Leisler's Bat",LC,unknown
14923,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctalus,montanus,Mountain Noctule,LC,decreasing
14920,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctalus,noctula,Noctule,LC,unknown
136828,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctalus,plancyi,"Chinese Noctule, Mountain Noctule",LC,unknown
14925,ANIMALIA,CHORDATA,MAMMALIA,CARNIVORA,CANIDAE,Nyctereutes,procyonoides,Racoon Dog,LC,stable
14926,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,arge,Bate's Slit-faced Bat,LC,stable
14927,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,aurita,Andersen's Slit-faced Bat,LC,unknown
14928,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,gambiensis,Gambian Slit-faced Bat,LC,unknown
14929,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,grandis,Large Slit-faced Bat,LC,decreasing
14930,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,hispida,"Hairy Long-eared Bat, Hairy Slit-faced Bat",LC,stable
14931,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,intermedia,Intermediate Slit-faced Bat,LC,decreasing
14932,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,javanica,Javan Slit-faced Bat,VU,decreasing
14933,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,macrotis,Large-eared Slit-faced Bat,LC,unknown
40022,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,madagascariensis,Madagascar Slit-faced Bat,DD,unknown
14934,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,major,"Dja Slit-faced Bat, Ja Slit-faced Bat",DD,unknown
14935,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,nana,Dwarf Slit-faced Bat,LC,unknown
44695,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,parisii,"Parisi's Slit-faced Bat, Parissi's Slit-faced Bat",DD,unknown
14936,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,thebaica,"Cape Long-eared Bat, Common Slit-faced Bat, Egyptian Slit-faced Bat, Geoffroy's Nycteris",LC,unknown
14937,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,tragata,Malayan Slit-faced Bat,NT,decreasing
44696,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,vinsoni,Vinson's Slit-faced Bat,DD,unknown
14939,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NYCTERIDAE,Nycteris,woodi,"Wood's Slit-faced Bat, Wood's Long-eared Bat",LC,decreasing
39758,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Nycticebus,bengalensis,"Bengal Slow Loris, Bengal Loris, Northern Slow Loris",VU,decreasing
39759,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Nycticebus,coucang,"Greater Slow Loris, Sunda Slow Loris, Slow Loris",VU,decreasing
39761,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Nycticebus,javanicus,Javan Slow Loris,CR,decreasing
39760,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Nycticebus,menagensis,Bornean Slow Loris,VU,decreasing
14941,ANIMALIA,CHORDATA,MAMMALIA,PRIMATES,LORISIDAE,Nycticebus,pygmaeus,"Pygmy Slow Loris, Pygmy Loris, Lesser Slow Loris",VU,decreasing
41533,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nycticeinops,schlieffeni,"Schlieffen's Bat, Schlieffen's Twilight Bat",LC,unknown
136562,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nycticeius,aenobarbus,Temminck's Mysterious Bat,DD,unknown
136386,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nycticeius,cubanus,Cuban Evening Bat,NT,unknown
14944,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nycticeius,humeralis,Evening Bat,LC,stable
14358,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,NATALIDAE,Nyctiellus,lepidus,Gervais's Funnel-eared Bat,LC,unknown
14954,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,aello,"Greater Tube-nosed Bat, Broad-striped Tube-nosed Fruit Bat",LC,stable
14962,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,albiventer,"Common Tube-nosed Bat, Common Tube-nosed Fruit Bat",LC,stable
14963,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,cephalotes,"Pallas's Tube-nosed Bat, Pallas's Tube-nosed Fruit Bat",LC,unknown
14964,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,certans,"Mountain Tube-nosed Bat, Mountain Tube-nosed Fruit Bat",LC,stable
14955,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,cyclotis,"Round-eared Tube-nosed Bat, Round-eared Tube-nosed Fruit Bat",DD,unknown
14956,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,draconilla,"Lesser Tube-nosed Bat, Dragon Tube-nosed Fruit Bat, Dragon Tube-nosed Bat",DD,unknown
136441,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,keasti,Keast's Tube-nosed Fruit Bat,VU,decreasing
14965,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,major,"Island Tube-nosed Bat, Dobson's Tube-nosed Bat, Island Tube-nosed Fruit Bat",LC,unknown
14958,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,malaitensis,"Malaita Tube-nosed Bat, Malaita Tube-nosed Fruit Bat",DD,unknown
14959,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,masalai,"Demonic Tube-nosed Bat, Demonic Tube-nosed Fruit Bat",DD,unknown
14960,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,minutus,"Lesser Tube-nosed Fruit Bat, Lesser Tube-nosed Bat",VU,decreasing
14953,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,rabori,Philippine Tube-nosed Fruit Bat,EN,decreasing
14966,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,robinsoni,"Eastern Tube-nosed Bat, Queensland Tube-nosed Bat, Queensland Tube-nosed Fruit Bat",LC,unknown
14961,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,sanctacrucis,"Nendö Tube-nosed Bat, Nendo Tube-nosed Fruit Bat",DD,unknown
14967,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,PTEROPODIDAE,Nyctimene,vizcaccia,"Umboi Tube-nosed Bat, Bismarck Tube-nosed Bat, Torresian Tube-nosed Bat, Umboi Tube-nosed Fruit Bat",LC,unknown
14993,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Nyctinomops,aurispinosus,Peale's Free-tailed Bat,LC,unknown
14994,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Nyctinomops,femorosaccus,Pocketed Free-tailed Bat,LC,stable
14995,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Nyctinomops,laticaudatus,"Broad-eared Bat, Broad-eared Free-tailed Bat",LC,unknown
14996,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,MOLOSSIDAE,Nyctinomops,macrotis,Big Free-tailed Bat,LC,unknown
14999,ANIMALIA,CHORDATA,MAMMALIA,RODENTIA,CRICETIDAE,Nyctomys,sumichrasti,Vesper Rat,LC,stable
15000,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,arnhemensis,Northern Long-eared Bat,LC,stable
15001,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,bifax,Eastern Long-eared Bat,LC,stable
15003,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,geoffroyi,Lesser Long-eared Bat,LC,stable
15004,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,gouldi,Gould's Long-eared Bat,LC,decreasing
15005,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,heran,"Sundan Long-eared Bat, Sunda Long-eared Bat",DD,decreasing
15006,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,howensis,Lord Howe Long-eared Bat,CR,unknown
15007,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,microdon,"Small-toothed Long-eared Bat, Small-toothed Bat",DD,unknown
15008,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,microtis,"Papuan Long-eared Bat, New Guinea Long-eared Bat, Small-eared Nyctophilus",LC,stable
136807,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,nebulosus,New Caledonia Long-eared Bat,CR,decreasing
15009,ANIMALIA,CHORDATA,MAMMALIA,CHIROPTERA,VESPERTILIONIDAE,Nyctophilus,sherrini,Tasmanian Long-eared Bat,DD,decreasing
